행정코드,행정동명,상권업종소분류명,상권업종소분류코드,점포수,매출
2632055000,덕천1동,소고기 구이/찜,I20108,,
2632055000,덕천1동,곱창 전골/구이,I20109,3,12770000
2632055000,덕천1동,닭/오리 고기 구이/찜,I20110,2,9720000
2632055000,덕천1동,횟집,I20111,11,14900000
2632055000,덕천1동,해산물 구이/찜,I20112,3,32990000
2632055000,덕천1동,복 요리 전문,I20113,,
2632055000,덕천1동,기타 한식 음식점,I20199,,
2632055000,덕천1동,중국집,I20201,9,11140000
2632055000,덕천1동,마라탕/훠궈,I20202,,
2632055000,덕천1동,일식 회/초밥,I20301,2,20780000
2632055000,덕천1동,일식 카레/돈가스/덮밥,I20302,,
2632055000,덕천1동,일식 면 요리,I20303,,
2632055000,덕천1동,기타 일식 음식점,I20399,,
2632055000,덕천1동,경양식,I20401,3,13460000
2632055000,덕천1동,파스타/스테이크,I20402,,
2632055000,덕천1동,패밀리레스토랑,I20403,,
2632055000,덕천1동,기타 서양식 음식점,I20499,,
2632055000,덕천1동,베트남식 전문,I20501,,
2632055000,덕천1동,기타 동남아식 전문,I20599,,
2632055000,덕천1동,구내식당,I20701,1,
2632055000,덕천1동,뷔페,I20702,,
2632055000,덕천1동,빵/도넛,I21001,10,18100000
2632055000,덕천1동,떡/한과,I21002,5,6990000
2632055000,덕천1동,피자,I21003,4,33650000
2632055000,덕천1동,버거,I21004,2,39790000
2632055000,덕천1동,토스트/샌드위치/샐러드,I21005,3,10770000
2632055000,덕천1동,치킨,I21006,22,7130000
2632055000,덕천1동,김밥/만두/분식,I21007,15,33650000
2632055000,덕천1동,아이스크림/빙수,I21008,,33650000
2632055000,덕천1동,그 외 기타 간이 음식점,I21099,9,8380000
2632055000,덕천1동,일반 유흥주점,I21101,2,10710000
2632055000,덕천1동,무도 유흥주점,I21102,,
2632055000,덕천1동,생맥주 전문,I21103,4,13800000
2632055000,덕천1동,요리주점,I21104,10,9860000
2632055000,덕천1동,카페,I21201,19,7480000
2632056000,덕천2동,백반/한정식,I20101,90,29210000
2632056000,덕천2동,국/탕/찌개류,I20102,13,24110000
2632056000,덕천2동,족발/보쌈,I20103,3,15300000
2632056000,덕천2동,전/부침개,I20104,,
2632056000,덕천2동,국수/칼국수,I20105,13,18060000
2632056000,덕천2동,냉면/밀면,I20106,6,18060000
2632056000,덕천2동,돼지고기 구이/찜,I20107,38,34150000
2632056000,덕천2동,소고기 구이/찜,I20108,7,25310000
2632056000,덕천2동,곱창 전골/구이,I20109,7,18100000
2632056000,덕천2동,닭/오리 고기 구이/찜,I20110,6,13030000
2632056000,덕천2동,횟집,I20111,25,21300000
2632056000,덕천2동,해산물 구이/찜,I20112,11,32730000
2632056000,덕천2동,복 요리 전문,I20113,1,61770000
2632056000,덕천2동,기타 한식 음식점,I20199,,
2632056000,덕천2동,중국집,I20201,13,15470000
2632056000,덕천2동,마라탕/훠궈,I20202,7,10120000
2632056000,덕천2동,일식 회/초밥,I20301,13,19510000
2632056000,덕천2동,일식 카레/돈가스/덮밥,I20302,2,13000000
2632056000,덕천2동,일식 면 요리,I20303,1,17730000
2632056000,덕천2동,기타 일식 음식점,I20399,,
2632056000,덕천2동,경양식,I20401,12,19460000
2632056000,덕천2동,파스타/스테이크,I20402,5,14800000
2632056000,덕천2동,패밀리레스토랑,I20403,1,40080000
2632056000,덕천2동,기타 서양식 음식점,I20499,,
2632056000,덕천2동,베트남식 전문,I20501,5,18330000
2632056000,덕천2동,기타 동남아식 전문,I20599,,
2632056000,덕천2동,구내식당,I20701,1,
2632056000,덕천2동,뷔페,I20702,,
2632056000,덕천2동,빵/도넛,I21001,17,26380000
2632056000,덕천2동,떡/한과,I21002,2,8320000
2632056000,덕천2동,피자,I21003,10,39360000
2632056000,덕천2동,버거,I21004,3,35640000
2632056000,덕천2동,토스트/샌드위치/샐러드,I21005,3,23250000
2632056000,덕천2동,치킨,I21006,18,12030000
2632056000,덕천2동,김밥/만두/분식,I21007,17,39390000
2632056000,덕천2동,아이스크림/빙수,I21008,3,39360000
2632056000,덕천2동,그 외 기타 간이 음식점,I21099,1,11670000
2632056000,덕천2동,일반 유흥주점,I21101,42,13660000
2632056000,덕천2동,무도 유흥주점,I21102,,
2632056000,덕천2동,생맥주 전문,I21103,10,21970000
2632056000,덕천2동,요리주점,I21104,90,14270000
2632056000,덕천2동,카페,I21201,70,11670000
2632056100,덕천3동,백반/한정식,I20101,10,10220000
2632056100,덕천3동,국/탕/찌개류,I20102,2,29350000
2632056100,덕천3동,족발/보쌈,I20103,2,15080000
2632056100,덕천3동,전/부침개,I20104,,
2632056100,덕천3동,국수/칼국수,I20105,,
2632056100,덕천3동,냉면/밀면,I20106,,
2632056100,덕천3동,돼지고기 구이/찜,I20107,7,22990000
2632056100,덕천3동,소고기 구이/찜,I20108,,
2632056100,덕천3동,곱창 전골/구이,I20109,2,12950000
2632056100,덕천3동,닭/오리 고기 구이/찜,I20110,3,8280000
2632056100,덕천3동,횟집,I20111,1,17830000
2632056100,덕천3동,해산물 구이/찜,I20112,2,21910000
2632056100,덕천3동,복 요리 전문,I20113,,
2632056100,덕천3동,기타 한식 음식점,I20199,,
2632056100,덕천3동,중국집,I20201,4,10510000
2632056100,덕천3동,마라탕/훠궈,I20202,,
2632056100,덕천3동,일식 회/초밥,I20301,2,18110000
2632056100,덕천3동,일식 카레/돈가스/덮밥,I20302,,
2632056100,덕천3동,일식 면 요리,I20303,1,5420000
2632056100,덕천3동,기타 일식 음식점,I20399,,
2632056100,덕천3동,경양식,I20401,,
2632056100,덕천3동,파스타/스테이크,I20402,,
2632056100,덕천3동,패밀리레스토랑,I20403,,
2632056100,덕천3동,기타 서양식 음식점,I20499,,
2632056100,덕천3동,베트남식 전문,I20501,,
2632056100,덕천3동,기타 동남아식 전문,I20599,,
2632056100,덕천3동,구내식당,I20701,,
2632056100,덕천3동,뷔페,I20702,,
2632056100,덕천3동,빵/도넛,I21001,1,15250000
2632056100,덕천3동,떡/한과,I21002,1,
2632056100,덕천3동,피자,I21003,2,18670000
2632056100,덕천3동,버거,I21004,1,
2632056100,덕천3동,토스트/샌드위치/샐러드,I21005,,
2632056100,덕천3동,치킨,I21006,13,7200000
2632056100,덕천3동,김밥/만두/분식,I21007,5,18670000
2632056100,덕천3동,아이스크림/빙수,I21008,,18670000
2632056100,덕천3동,그 외 기타 간이 음식점,I21099,,
2632056100,덕천3동,일반 유흥주점,I21101,2,10010000
2632056100,덕천3동,무도 유흥주점,I21102,,
2632056100,덕천3동,생맥주 전문,I21103,,
2632056100,덕천3동,요리주점,I21104,7,9000000
2632056100,덕천3동,카페,I21201,3,8670000
2632057100,만덕1동,백반/한정식,I20101,15,12870000
2632057100,만덕1동,국/탕/찌개류,I20102,1,30510000
2632057100,만덕1동,족발/보쌈,I20103,1,13220000
2632057100,만덕1동,전/부침개,I20104,1,14100000
2632057100,만덕1동,국수/칼국수,I20105,1,
2632057100,만덕1동,냉면/밀면,I20106,,
2632057100,만덕1동,돼지고기 구이/찜,I20107,19,23320000
2632057100,만덕1동,소고기 구이/찜,I20108,1,30020000
2632057100,만덕1동,곱창 전골/구이,I20109,,
2632057100,만덕1동,닭/오리 고기 구이/찜,I20110,,
2632057100,만덕1동,횟집,I20111,2,20440000
2632057100,만덕1동,해산물 구이/찜,I20112,,38150000
2632057100,만덕1동,복 요리 전문,I20113,,
2632057100,만덕1동,기타 한식 음식점,I20199,,
2632057100,만덕1동,중국집,I20201,3,15040000
2632057100,만덕1동,마라탕/훠궈,I20202,,
2632057100,만덕1동,일식 회/초밥,I20301,1,
2632057100,만덕1동,일식 카레/돈가스/덮밥,I20302,1,26030000
2632057100,만덕1동,일식 면 요리,I20303,,
2632057100,만덕1동,기타 일식 음식점,I20399,,
2632057100,만덕1동,경양식,I20401,2,17530000
2632057100,만덕1동,파스타/스테이크,I20402,,
2632057100,만덕1동,패밀리레스토랑,I20403,,
2632057100,만덕1동,기타 서양식 음식점,I20499,,
2632057100,만덕1동,베트남식 전문,I20501,,
2632057100,만덕1동,기타 동남아식 전문,I20599,,
2632057100,만덕1동,구내식당,I20701,,
2632057100,만덕1동,뷔페,I20702,,
2632057100,만덕1동,빵/도넛,I21001,4,24550000
2632057100,만덕1동,떡/한과,I21002,2,6670000
2632057100,만덕1동,피자,I21003,,38150000
2632057100,만덕1동,버거,I21004,2,41450000
2632057100,만덕1동,토스트/샌드위치/샐러드,I21005,1,6670000
2632057100,만덕1동,치킨,I21006,6,10780000
2632057100,만덕1동,김밥/만두/분식,I21007,4,38150000
2632057100,만덕1동,아이스크림/빙수,I21008,1,38150000
2632057100,만덕1동,그 외 기타 간이 음식점,I21099,,5160000
2632057100,만덕1동,일반 유흥주점,I21101,2,12670000
2632057100,만덕1동,무도 유흥주점,I21102,,
2632057100,만덕1동,생맥주 전문,I21103,2,12540000
2632057100,만덕1동,요리주점,I21104,5,10230000
2632057100,만덕1동,카페,I21201,14,10870000
2632057200,만덕2동,백반/한정식,I20101,39,12880000
2632057200,만덕2동,국/탕/찌개류,I20102,6,19280000
2632057200,만덕2동,족발/보쌈,I20103,1,13060000
2632057200,만덕2동,전/부침개,I20104,,
2632057200,만덕2동,국수/칼국수,I20105,7,14680000
2632057200,만덕2동,냉면/밀면,I20106,2,18570000
2632057200,만덕2동,돼지고기 구이/찜,I20107,23,24880000
2632057200,만덕2동,소고기 구이/찜,I20108,,
2632057200,만덕2동,곱창 전골/구이,I20109,,
2632057200,만덕2동,닭/오리 고기 구이/찜,I20110,3,9930000
2632057200,만덕2동,횟집,I20111,9,15420000
2632057200,만덕2동,해산물 구이/찜,I20112,5,25920000
2632057200,만덕2동,복 요리 전문,I20113,,
2632057200,만덕2동,기타 한식 음식점,I20199,,
2632057200,만덕2동,중국집,I20201,7,12850000
2632057200,만덕2동,마라탕/훠궈,I20202,1,12210000
2632057200,만덕2동,일식 회/초밥,I20301,6,26100000
2632057200,만덕2동,일식 카레/돈가스/덮밥,I20302,,
2632057200,만덕2동,일식 면 요리,I20303,,
2632057200,만덕2동,기타 일식 음식점,I20399,1,11450000
2632057200,만덕2동,경양식,I20401,4,18780000
2632057200,만덕2동,파스타/스테이크,I20402,1,54350000
2632057200,만덕2동,패밀리레스토랑,I20403,,
2632057200,만덕2동,기타 서양식 음식점,I20499,,
2632057200,만덕2동,베트남식 전문,I20501,,
2632057200,만덕2동,기타 동남아식 전문,I20599,,
2632057200,만덕2동,구내식당,I20701,,
2632057200,만덕2동,뷔페,I20702,,
2632057200,만덕2동,빵/도넛,I21001,8,24080000
2632057200,만덕2동,떡/한과,I21002,6,6910000
2632057200,만덕2동,피자,I21003,4,25920000
2632057200,만덕2동,버거,I21004,1,51780000
2632057200,만덕2동,토스트/샌드위치/샐러드,I21005,,6910000
2632057200,만덕2동,치킨,I21006,17,9040000
2632057200,만덕2동,김밥/만두/분식,I21007,12,25920000
2632057200,만덕2동,아이스크림/빙수,I21008,,25920000
2632057200,만덕2동,그 외 기타 간이 음식점,I21099,2,
2632057200,만덕2동,일반 유흥주점,I21101,5,
2632057200,만덕2동,무도 유흥주점,I21102,,
2632057200,만덕2동,생맥주 전문,I21103,6,13800000
2632057200,만덕2동,요리주점,I21104,22,7660000
2632057200,만덕2동,카페,I21201,28,10350000
2632057300,만덕3동,백반/한정식,I20101,17,9950000
2632057300,만덕3동,국/탕/찌개류,I20102,3,40940000
2632057300,만덕3동,족발/보쌈,I20103,4,10260000
2632057300,만덕3동,전/부침개,I20104,,
2632057300,만덕3동,국수/칼국수,I20105,3,16530000
2632057300,만덕3동,냉면/밀면,I20106,1,19340000
2632057300,만덕3동,돼지고기 구이/찜,I20107,13,30660000
2632057300,만덕3동,소고기 구이/찜,I20108,,
2632057300,만덕3동,곱창 전골/구이,I20109,2,10180000
2632057300,만덕3동,닭/오리 고기 구이/찜,I20110,,
2632057300,만덕3동,횟집,I20111,6,13460000
2632057300,만덕3동,해산물 구이/찜,I20112,4,19090000
2632057300,만덕3동,복 요리 전문,I20113,,
2632057300,만덕3동,기타 한식 음식점,I20199,,
2632057300,만덕3동,중국집,I20201,7,10300000
2632057300,만덕3동,마라탕/훠궈,I20202,,
2632057300,만덕3동,일식 회/초밥,I20301,2,19110000
2632057300,만덕3동,일식 카레/돈가스/덮밥,I20302,2,16190000
2632057300,만덕3동,일식 면 요리,I20303,1,5810000
2632057300,만덕3동,기타 일식 음식점,I20399,,
2632057300,만덕3동,경양식,I20401,,
2632057300,만덕3동,파스타/스테이크,I20402,,
2632057300,만덕3동,패밀리레스토랑,I20403,,
2632057300,만덕3동,기타 서양식 음식점,I20499,,
2632057300,만덕3동,베트남식 전문,I20501,,
2632057300,만덕3동,기타 동남아식 전문,I20599,,
2632057300,만덕3동,구내식당,I20701,1,
2632057300,만덕3동,뷔페,I20702,,
2632057300,만덕3동,빵/도넛,I21001,6,19720000
2632057300,만덕3동,떡/한과,I21002,3,5210000
2632057300,만덕3동,피자,I21003,5,19090000
2632057300,만덕3동,버거,I21004,3,27990000
2632057300,만덕3동,토스트/샌드위치/샐러드,I21005,,
2632057300,만덕3동,치킨,I21006,16,8200000
2632057300,만덕3동,김밥/만두/분식,I21007,6,19090000
2632057300,만덕3동,아이스크림/빙수,I21008,1,19090000
2632057300,만덕3동,그 외 기타 간이 음식점,I21099,,
2632057300,만덕3동,일반 유흥주점,I21101,7,7470000
2632057300,만덕3동,무도 유흥주점,I21102,,
2632057300,만덕3동,생맥주 전문,I21103,6,8850000
2632057300,만덕3동,요리주점,I21104,16,6490000
2632057300,만덕3동,카페,I21201,10,9830000
2635051000,우1동,백반/한정식,I20101,101,43430000
2635051000,우1동,국/탕/찌개류,I20102,6,52010000
2635051000,우1동,족발/보쌈,I20103,5,18930000
2635051000,우1동,전/부침개,I20104,,
2635051000,우1동,국수/칼국수,I20105,8,20120000
2635051000,우1동,냉면/밀면,I20106,5,53550000
2635051000,우1동,돼지고기 구이/찜,I20107,26,103640000
2635051000,우1동,소고기 구이/찜,I20108,6,63670000
2635051000,우1동,곱창 전골/구이,I20109,5,31250000
2635051000,우1동,닭/오리 고기 구이/찜,I20110,3,11880000
2635051000,우1동,횟집,I20111,17,104530000
2635051000,우1동,해산물 구이/찜,I20112,9,92660000
2635051000,우1동,복 요리 전문,I20113,,
2635051000,우1동,기타 한식 음식점,I20199,1,6050000
2635051000,우1동,중국집,I20201,13,47060000
2635051000,우1동,마라탕/훠궈,I20202,3,16670000
2635051000,우1동,일식 회/초밥,I20301,23,48730000
2635051000,우1동,일식 카레/돈가스/덮밥,I20302,1,16710000
2635051000,우1동,일식 면 요리,I20303,4,26850000
2635051000,우1동,기타 일식 음식점,I20399,,
2635051000,우1동,경양식,I20401,37,52830000
2635051000,우1동,파스타/스테이크,I20402,1,
2635051000,우1동,패밀리레스토랑,I20403,,
2635051000,우1동,기타 서양식 음식점,I20499,2,10980000
2635051000,우1동,베트남식 전문,I20501,12,31810000
2635051000,우1동,기타 동남아식 전문,I20599,1,100310000
2635051000,우1동,구내식당,I20701,2,37760000
2635051000,우1동,뷔페,I20702,1,11280000
2635051000,우1동,빵/도넛,I21001,27,33990000
2635051000,우1동,떡/한과,I21002,3,10860000
2635051000,우1동,피자,I21003,16,19100000
2635051000,우1동,버거,I21004,7,64360000
2635051000,우1동,토스트/샌드위치/샐러드,I21005,3,14200000
2635051000,우1동,치킨,I21006,29,20680000
2635051000,우1동,김밥/만두/분식,I21007,32,49460000
2635051000,우1동,아이스크림/빙수,I21008,2,49460000
2635051000,우1동,그 외 기타 간이 음식점,I21099,2,15050000
2635051000,우1동,일반 유흥주점,I21101,48,51080000
2635051000,우1동,무도 유흥주점,I21102,,
2635051000,우1동,생맥주 전문,I21103,8,23720000
2635051000,우1동,요리주점,I21104,107,36930000
2635051000,우1동,카페,I21201,92,49460000
2635052000,우2동,백반/한정식,I20101,65,81930000
2635052000,우2동,국/탕/찌개류,I20102,9,37590000
2635052000,우2동,족발/보쌈,I20103,3,15340000
2635052000,우2동,전/부침개,I20104,,
2635052000,우2동,국수/칼국수,I20105,11,18330000
2635052000,우2동,냉면/밀면,I20106,5,38400000
2635052000,우2동,돼지고기 구이/찜,I20107,9,49280000
2635052000,우2동,소고기 구이/찜,I20108,,
2635052000,우2동,곱창 전골/구이,I20109,3,30210000
2635052000,우2동,닭/오리 고기 구이/찜,I20110,3,15110000
2635052000,우2동,횟집,I20111,2,43200000
2635052000,우2동,해산물 구이/찜,I20112,6,44470000
2635052000,우2동,복 요리 전문,I20113,,
2635052000,우2동,기타 한식 음식점,I20199,,
2635052000,우2동,중국집,I20201,21,41720000
2635052000,우2동,마라탕/훠궈,I20202,1,17220000
2635052000,우2동,일식 회/초밥,I20301,29,66730000
2635052000,우2동,일식 카레/돈가스/덮밥,I20302,2,14700000
2635052000,우2동,일식 면 요리,I20303,4,29860000
2635052000,우2동,기타 일식 음식점,I20399,1,19060000
2635052000,우2동,경양식,I20401,17,151280000
2635052000,우2동,파스타/스테이크,I20402,3,8810000
2635052000,우2동,패밀리레스토랑,I20403,2,
2635052000,우2동,기타 서양식 음식점,I20499,,
2635052000,우2동,베트남식 전문,I20501,6,28430000
2635052000,우2동,기타 동남아식 전문,I20599,,
2635052000,우2동,구내식당,I20701,11,38820000
2635052000,우2동,뷔페,I20702,,
2635052000,우2동,빵/도넛,I21001,23,36850000
2635052000,우2동,떡/한과,I21002,5,7870000
2635052000,우2동,피자,I21003,8,18380000
2635052000,우2동,버거,I21004,9,37870000
2635052000,우2동,토스트/샌드위치/샐러드,I21005,2,16870000
2635052000,우2동,치킨,I21006,11,13440000
2635052000,우2동,김밥/만두/분식,I21007,35,42930000
2635052000,우2동,아이스크림/빙수,I21008,2,42930000
2635052000,우2동,그 외 기타 간이 음식점,I21099,3,15750000
2635052000,우2동,일반 유흥주점,I21101,1,21780000
2635052000,우2동,무도 유흥주점,I21102,,
2635052000,우2동,생맥주 전문,I21103,9,23680000
2635052000,우2동,요리주점,I21104,7,18380000
2635052000,우2동,카페,I21201,85,42930000
2635052500,우3동,백반/한정식,I20101,37,75330000
2635052500,우3동,국/탕/찌개류,I20102,5,65430000
2635052500,우3동,족발/보쌈,I20103,,
2635052500,우3동,전/부침개,I20104,,
2635052500,우3동,국수/칼국수,I20105,5,23480000
2635052500,우3동,냉면/밀면,I20106,1,64850000
2635052500,우3동,돼지고기 구이/찜,I20107,23,85960000
2635052500,우3동,소고기 구이/찜,I20108,1,93200000
2635052500,우3동,곱창 전골/구이,I20109,2,35130000
2635052500,우3동,닭/오리 고기 구이/찜,I20110,,
2635052500,우3동,횟집,I20111,6,37550000
2635052500,우3동,해산물 구이/찜,I20112,2,67530000
2635052500,우3동,복 요리 전문,I20113,,
2635052500,우3동,기타 한식 음식점,I20199,,
2635052500,우3동,중국집,I20201,7,47200000
2635052500,우3동,마라탕/훠궈,I20202,,
2635052500,우3동,일식 회/초밥,I20301,17,60740000
2635052500,우3동,일식 카레/돈가스/덮밥,I20302,1,16590000
2635052500,우3동,일식 면 요리,I20303,2,29850000
2635052500,우3동,기타 일식 음식점,I20399,1,21640000
2635052500,우3동,경양식,I20401,13,67080000
2635052500,우3동,파스타/스테이크,I20402,1,
2635052500,우3동,패밀리레스토랑,I20403,,
2635052500,우3동,기타 서양식 음식점,I20499,,
2635052500,우3동,베트남식 전문,I20501,2,29060000
2635052500,우3동,기타 동남아식 전문,I20599,,
2635052500,우3동,구내식당,I20701,,
2635052500,우3동,뷔페,I20702,,
2635052500,우3동,빵/도넛,I21001,18,42310000
2635052500,우3동,떡/한과,I21002,3,12240000
2635052500,우3동,피자,I21003,5,25760000
2635052500,우3동,버거,I21004,4,54160000
2635052500,우3동,토스트/샌드위치/샐러드,I21005,2,19610000
2635052500,우3동,치킨,I21006,6,17320000
2635052500,우3동,김밥/만두/분식,I21007,13,38360000
2635052500,우3동,아이스크림/빙수,I21008,3,38360000
2635052500,우3동,그 외 기타 간이 음식점,I21099,2,16400000
2635052500,우3동,일반 유흥주점,I21101,11,57770000
2635052500,우3동,무도 유흥주점,I21102,,
2635052500,우3동,생맥주 전문,I21103,7,27120000
2635052500,우3동,요리주점,I21104,18,30800000
2635052500,우3동,카페,I21201,44,38360000
2635053000,중1동,백반/한정식,I20101,133,52260000
2635053000,중1동,국/탕/찌개류,I20102,18,81870000
2635053000,중1동,족발/보쌈,I20103,10,25050000
2635053000,중1동,전/부침개,I20104,,
2635053000,중1동,국수/칼국수,I20105,19,27740000
2635053000,중1동,냉면/밀면,I20106,9,74250000
2635053000,중1동,돼지고기 구이/찜,I20107,41,92260000
2635053000,중1동,소고기 구이/찜,I20108,4,57000000
2635053000,중1동,곱창 전골/구이,I20109,16,42300000
2635053000,중1동,닭/오리 고기 구이/찜,I20110,4,16220000
2635053000,중1동,횟집,I20111,47,81070000
2635053000,중1동,해산물 구이/찜,I20112,17,61100000
2635053000,중1동,복 요리 전문,I20113,1,83620000
2635053000,중1동,기타 한식 음식점,I20199,1,9660000
2635053000,중1동,중국집,I20201,21,46560000
2635053000,중1동,마라탕/훠궈,I20202,,
2635053000,중1동,일식 회/초밥,I20301,30,43930000
2635053000,중1동,일식 카레/돈가스/덮밥,I20302,1,13340000
2635053000,중1동,일식 면 요리,I20303,3,31380000
2635053000,중1동,기타 일식 음식점,I20399,1,22740000
2635053000,중1동,경양식,I20401,38,41820000
2635053000,중1동,파스타/스테이크,I20402,2,6670000
2635053000,중1동,패밀리레스토랑,I20403,,
2635053000,중1동,기타 서양식 음식점,I20499,1,9960000
2635053000,중1동,베트남식 전문,I20501,2,49590000
2635053000,중1동,기타 동남아식 전문,I20599,1,6640000
2635053000,중1동,구내식당,I20701,4,33930000
2635053000,중1동,뷔페,I20702,1,9360000
2635053000,중1동,빵/도넛,I21001,24,75700000
2635053000,중1동,떡/한과,I21002,6,12230000
2635053000,중1동,피자,I21003,8,13690000
2635053000,중1동,버거,I21004,5,66310000
2635053000,중1동,토스트/샌드위치/샐러드,I21005,2,18450000
2635053000,중1동,치킨,I21006,24,20500000
2635053000,중1동,김밥/만두/분식,I21007,31,51080000
2635053000,중1동,아이스크림/빙수,I21008,3,51080000
2635053000,중1동,그 외 기타 간이 음식점,I21099,5,10440000
2635053000,중1동,일반 유흥주점,I21101,27,58110000
2635053000,중1동,무도 유흥주점,I21102,3,14640000
2635053000,중1동,생맥주 전문,I21103,9,23670000
2635053000,중1동,요리주점,I21104,63,34330000
2635053000,중1동,카페,I21201,91,51080000
2635054000,중2동,백반/한정식,I20101,39,32740000
2635054000,중2동,국/탕/찌개류,I20102,3,61490000
2635054000,중2동,족발/보쌈,I20103,1,21560000
2635054000,중2동,전/부침개,I20104,,
2635054000,중2동,국수/칼국수,I20105,5,28880000
2635054000,중2동,냉면/밀면,I20106,1,67790000
2635054000,중2동,돼지고기 구이/찜,I20107,9,115520000
2635054000,중2동,소고기 구이/찜,I20108,1,26730000
2635054000,중2동,곱창 전골/구이,I20109,1,32550000
2635054000,중2동,닭/오리 고기 구이/찜,I20110,2,13160000
2635054000,중2동,횟집,I20111,20,79170000
2635054000,중2동,해산물 구이/찜,I20112,7,35680000
2635054000,중2동,복 요리 전문,I20113,,
2635054000,중2동,기타 한식 음식점,I20199,,
2635054000,중2동,중국집,I20201,4,22500000
2635054000,중2동,마라탕/훠궈,I20202,1,
2635054000,중2동,일식 회/초밥,I20301,5,36440000
2635054000,중2동,일식 카레/돈가스/덮밥,I20302,,
2635054000,중2동,일식 면 요리,I20303,1,23840000
2635054000,중2동,기타 일식 음식점,I20399,,
2635054000,중2동,경양식,I20401,23,36670000
2635054000,중2동,파스타/스테이크,I20402,2,6670000
2635054000,중2동,패밀리레스토랑,I20403,,
2635054000,중2동,기타 서양식 음식점,I20499,,
2635054000,중2동,베트남식 전문,I20501,4,63390000
2635054000,중2동,기타 동남아식 전문,I20599,,
2635054000,중2동,구내식당,I20701,,
2635054000,중2동,뷔페,I20702,,
2635054000,중2동,빵/도넛,I21001,10,44270000
2635054000,중2동,떡/한과,I21002,,
2635054000,중2동,피자,I21003,11,11760000
2635054000,중2동,버거,I21004,3,58360000
2635054000,중2동,토스트/샌드위치/샐러드,I21005,1,19660000
2635054000,중2동,치킨,I21006,9,13460000
2635054000,중2동,김밥/만두/분식,I21007,7,39850000
2635054000,중2동,아이스크림/빙수,I21008,,39850000
2635054000,중2동,그 외 기타 간이 음식점,I21099,2,10300000
2635054000,중2동,일반 유흥주점,I21101,,
2635054000,중2동,무도 유흥주점,I21102,,
2635054000,중2동,생맥주 전문,I21103,,
2635054000,중2동,요리주점,I21104,9,29030000
2635054000,중2동,카페,I21201,52,39850000
2635055100,좌1동,백반/한정식,I20101,82,24460000
2635055100,좌1동,국/탕/찌개류,I20102,16,45670000
2635055100,좌1동,족발/보쌈,I20103,10,23610000
2635055100,좌1동,전/부침개,I20104,,
2635055100,좌1동,국수/칼국수,I20105,15,45250000
2635055100,좌1동,냉면/밀면,I20106,2,64390000
2635055100,좌1동,돼지고기 구이/찜,I20107,42,57870000
2635055100,좌1동,소고기 구이/찜,I20108,7,32500000
2635055100,좌1동,곱창 전골/구이,I20109,7,29420000
2635055100,좌1동,닭/오리 고기 구이/찜,I20110,2,20020000
2635055100,좌1동,횟집,I20111,16,43320000
2635055100,좌1동,해산물 구이/찜,I20112,16,31200000
2635055100,좌1동,복 요리 전문,I20113,,
2635055100,좌1동,기타 한식 음식점,I20199,,
2635055100,좌1동,중국집,I20201,15,28010000
2635055100,좌1동,마라탕/훠궈,I20202,1,13560000
2635055100,좌1동,일식 회/초밥,I20301,22,42570000
2635055100,좌1동,일식 카레/돈가스/덮밥,I20302,5,10120000
2635055100,좌1동,일식 면 요리,I20303,,
2635055100,좌1동,기타 일식 음식점,I20399,,
2635055100,좌1동,경양식,I20401,10,20690000
2635055100,좌1동,파스타/스테이크,I20402,3,7520000
2635055100,좌1동,패밀리레스토랑,I20403,2,30980000
2635055100,좌1동,기타 서양식 음식점,I20499,,
2635055100,좌1동,베트남식 전문,I20501,2,14710000
2635055100,좌1동,기타 동남아식 전문,I20599,,
2635055100,좌1동,구내식당,I20701,3,
2635055100,좌1동,뷔페,I20702,,
2635055100,좌1동,빵/도넛,I21001,23,27760000
2635055100,좌1동,떡/한과,I21002,9,11790000
2635055100,좌1동,피자,I21003,8,13560000
2635055100,좌1동,버거,I21004,1,70460000
2635055100,좌1동,토스트/샌드위치/샐러드,I21005,1,20320000
2635055100,좌1동,치킨,I21006,25,15350000
2635055100,좌1동,김밥/만두/분식,I21007,42,31180000
2635055100,좌1동,아이스크림/빙수,I21008,1,31180000
2635055100,좌1동,그 외 기타 간이 음식점,I21099,5,10410000
2635055100,좌1동,일반 유흥주점,I21101,69,24590000
2635055100,좌1동,무도 유흥주점,I21102,2,
2635055100,좌1동,생맥주 전문,I21103,12,28570000
2635055100,좌1동,요리주점,I21104,58,20320000
2635055100,좌1동,카페,I21201,43,31180000
2635055200,좌2동,백반/한정식,I20101,43,22450000
2635055200,좌2동,국/탕/찌개류,I20102,4,36370000
2635055200,좌2동,족발/보쌈,I20103,3,20650000
2635055200,좌2동,전/부침개,I20104,1,6340000
2635055200,좌2동,국수/칼국수,I20105,7,41940000
2635055200,좌2동,냉면/밀면,I20106,1,43660000
2635055200,좌2동,돼지고기 구이/찜,I20107,17,86140000
2635055200,좌2동,소고기 구이/찜,I20108,4,27710000
2635055200,좌2동,곱창 전골/구이,I20109,3,34010000
2635055200,좌2동,닭/오리 고기 구이/찜,I20110,3,26020000
2635055200,좌2동,횟집,I20111,1,46910000
2635055200,좌2동,해산물 구이/찜,I20112,1,33780000
2635055200,좌2동,복 요리 전문,I20113,,
2635055200,좌2동,기타 한식 음식점,I20199,2,20600000
2635055200,좌2동,중국집,I20201,7,22200000
